1642606200000,42199.13000000,42238.97000000,42048.39000000,42059.67000000,196.83616000,1642606499999,8294074.00043720,5492,97.12320000,4092462.72329760,0
1642606500000,42059.67000000,42130.75000000,41953.71000000,41994.02000000,314.45960000,1642606799999,13220133.84944580,6119,137.63061000,5787512.29385860,0
1642606800000,41994.01000000,41994.02000000,41903.38000000,41909.29000000,203.94143000,1642607099999,8552978.34903470,6322,92.58796000,3882815.93986250,0
1642607100000,41909.30000000,41976.07000000,41832.13000000,41863.51000000,196.84922000,1642607399999,8247578.62452470,6428,95.18809000,3988696.08424360,0
1642607400000,41863.51000000,42040.09000000,41857.64000000,41952.09000000,148.63698000,1642607699999,6237233.87932490,5681,89.38004000,3750926.96052840,0
1642607700000,41952.10000000,42022.75000000,41938.09000000,41981.27000000,91.74585000,1642607999999,3852542.23666280,3238,58.48283000,2455919.84377170,0
1642608000000,41981.27000000,42052.48000000,41955.14000000,41970.11000000,126.04076000,1642608299999,5294113.18489720,4360,54.79179000,2301403.15911890,0
1642608300000,41970.11000000,41970.12000000,41800.00000000,41828.19000000,184.46198000,1642608599999,7723561.90054860,5779,87.47269000,3662780.12788210,0
1642608600000,41828.20000000,41849.77000000,41697.46000000,41742.38000000,376.02297000,1642608899999,15707822.51404880,7824,163.47995000,6828497.55677350,0
1642608900000,41742.39000000,41812.90000000,41705.00000000,41795.01000000,93.50228000,1642609199999,3904874.92449040,3903,54.92256000,2293758.65089610,0
1642609200000,41797.46000000,41847.50000000,41744.83000000,41754.95000000,109.48757000,1642609499999,4575651.01604330,4073,45.33915000,1895024.92382510,0
1642609500000,41754.95000000,41862.77000000,41699.03000000,41849.09000000,142.16329000,1642609799999,5939285.53284750,4495,77.71053000,3246816.11655740,0
1642609800000,41849.09000000,41959.53000000,41779.93000000,41802.00000000,82.40730000,1642610099999,3450472.93441380,4109,40.19915000,1683563.17729250,0
1642610100000,41802.00000000,41820.82000000,41720.01000000,41787.17000000,107.92060000,1642610399999,4507814.08911700,4277,43.99760000,1837663.25310090,0
1642610400000,41787.17000000,41819.49000000,41732.27000000,41794.00000000,90.87387000,1642610699999,3797083.53515180,4195,49.08956000,2051233.70596550,0
1642610700000,41794.00000000,41884.47000000,41771.69000000,41867.66000000,69.70019000,1642610999999,2916216.74550220,3417,27.97017000,1170217.57118070,0
1642611000000,41867.66000000,41939.51000000,41800.00000000,41895.68000000,88.56909000,1642611299999,3707636.63867570,3561,49.72069000,2081525.22405880,0
1642611300000,41895.68000000,41931.01000000,41875.09000000,41912.76000000,48.77083000,1642611599999,2043771.42629050,2730,22.05749000,924359.38529860,0
1642611600000,41912.77000000,42318.90000000,41900.84000000,42152.51000000,687.14390000,1642611899999,28957849.15372420,11284,426.41970000,17965447.16014390,0
1642611900000,42152.51000000,42248.94000000,42117.26000000,42211.01000000,285.97995000,1642612199999,12064976.47890640,4863,199.76116000,8427332.55349950,0
1642612200000,42211.00000000,42332.02000000,42190.51000000,42332.01000000,255.10348000,1642612499999,10782446.43976210,5508,187.70056000,7934083.62917200,0
1642612500000,42332.01000000,42355.90000000,42177.74000000,42193.33000000,145.16681000,1642612799999,6132169.23824360,4165,59.00142000,2492947.65675490,0
1642612800000,42193.33000000,42258.05000000,42174.65000000,42221.55000000,60.41764000,1642613099999,2550128.07221890,2454,31.46399000,1328002.57245990,0
1642613100000,42221.55000000,42255.50000000,42194.72000000,42239.36000000,67.40621000,1642613399999,2846113.82245140,2721,42.13485000,1779038.33057510,0
1642613400000,42239.35000000,42278.52000000,42141.26000000,42161.02000000,92.90446000,1642613699999,3921612.95003940,3269,39.73605000,1677699.31230630,0
1642613700000,42161.02000000,42173.46000000,42070.62000000,42088.66000000,74.38163000,1642613999999,3133493.25475330,2996,36.23867000,1526467.17975100,0
1642614000000,42088.64000000,42100.83000000,41961.88000000,42005.00000000,136.99388000,1642614299999,5754719.34570070,4206,69.31162000,2911495.78449210,0
1642614300000,42005.01000000,42156.54000000,41950.82000000,42144.63000000,153.72425000,1642614599999,6462009.20093830,4212,97.86908000,4113526.33166840,0
1642614600000,42144.64000000,42219.02000000,42113.65000000,42125.77000000,101.46292000,1642614899999,4278326.67121280,3493,49.66265000,2094090.23356570,0
1642614900000,42125.77000000,42162.16000000,42087.68000000,42151.01000000,117.04054000,1642615199999,4928865.54545740,3234,44.21264000,1862022.29875820,0
1642615200000,42151.00000000,42168.28000000,42049.13000000,42127.34000000,91.42219000,1642615499999,3848682.19341210,3594,53.67023000,2259446.22146390,0
1642615500000,42127.33000000,42127.34000000,42055.03000000,42070.01000000,48.25729000,1642615799999,2030814.50544840,2287,22.42521000,943637.32405920,0
1642615800000,42070.01000000,42221.29000000,42070.01000000,42208.11000000,79.82107000,1642616099999,3364755.19105460,3081,49.72881000,2096589.09019840,0
1642616100000,42208.12000000,42235.04000000,42185.03000000,42203.87000000,114.16287000,1642616399999,4819101.41502230,3058,46.51147000,1963348.02421110,0
1642616400000,42203.87000000,42203.88000000,42076.81000000,42090.70000000,51.65632000,1642616699999,2176488.82892990,2247,21.38537000,900630.25109810,0
1642616700000,42090.70000000,42119.61000000,42000.34000000,42007.28000000,72.91207000,1642616999999,3067265.75417520,2535,30.79363000,1295537.88563470,0
1642617000000,42007.28000000,42020.60000000,41884.97000000,41906.88000000,143.30380000,1642617299999,6010591.37324910,4036,63.80918000,2676583.59504090,0
1642617300000,41906.88000000,41950.97000000,41876.58000000,41934.92000000,81.27916000,1642617599999,3406412.76267400,2834,52.76489000,2211351.24190200,0
1642617600000,41933.03000000,41998.58000000,41895.77000000,41996.00000000,72.30852000,1642617899999,3032578.15274150,2505,45.18119000,1894813.38401660,0
1642617900000,41996.00000000,41998.63000000,41935.18000000,41974.04000000,56.88578000,1642618199999,2387106.43377210,2274,25.24545000,1059429.27988830,0
1642618200000,41974.04000000,42043.72000000,41945.42000000,42028.00000000,49.37567000,1642618499999,2074237.94752470,2219,27.64468000,1161292.65810690,0
1642618500000,42032.39000000,42058.78000000,41993.80000000,42005.00000000,46.85726000,1642618799999,1969170.26063830,1876,20.68381000,869330.65679570,0
1642618800000,42005.00000000,42049.36000000,41879.48000000,41897.77000000,77.72148000,1642619099999,3261094.84972380,3398,41.55758000,1744141.18321140,0
1642619100000,41897.77000000,41919.12000000,41746.23000000,41789.22000000,152.84795000,1642619399999,6390129.97961740,4677,67.14004000,2806885.86891010,0
1642619400000,41789.21000000,41883.74000000,41757.34000000,41798.01000000,128.23945000,1642619699999,5360893.63271870,3649,57.32919000,2396599.64500350,0
1642619700000,41798.00000000,41867.04000000,41765.37000000,41855.32000000,60.74583000,1642619999999,2540695.57387200,2568,35.59823000,1488936.94190640,0
1642620000000,41855.33000000,41855.45000000,41750.82000000,41790.23000000,59.39842000,1642620299999,2482298.25783220,2869,24.92625000,1041622.20692640,0
1642620300000,41795.72000000,41834.49000000,41750.96000000,41776.69000000,45.87112000,1642620599999,1917270.03768930,2315,24.95079000,1042802.58315170,0
1642620600000,41776.69000000,41843.83000000,41750.13000000,41774.06000000,61.31822000,1642620899999,2562557.01915350,2620,28.63125000,1196439.62130190,0
1642620900000,41774.05000000,41841.39000000,41767.49000000,41790.00000000,62.59233000,1642621199999,2616413.03989530,2381,33.97098000,1420030.62079200,0
1642621200000,41790.00000000,41911.99000000,41790.00000000,41897.72000000,40.66502000,1642621499999,1701664.65045110,2350,23.70387000,991908.55847500,0
1642621500000,41896.99000000,41898.99000000,41753.80000000,41782.19000000,59.29247000,1642621799999,2479102.94024910,2682,30.60199000,1279255.48230840,0
1642621800000,41782.19000000,41853.99000000,41767.00000000,41850.01000000,50.58318000,1642622099999,2114533.08719590,2335,22.63892000,946457.40376680,0
1642622100000,41850.00000000,41919.99000000,41819.21000000,41873.79000000,52.17764000,1642622399999,2185877.00426620,2184,32.82450000,1375103.54196640,0
1642622400000,41872.45000000,41884.56000000,41780.00000000,41809.55000000,54.73058000,1642622699999,2288377.34387010,2585,16.96688000,709440.23631580,0
1642622700000,41809.56000000,41875.21000000,41785.49000000,41836.59000000,40.21652000,1642622999999,1682020.80516600,2223,21.19535000,886439.66957460,0
1642623000000,41836.60000000,41961.51000000,41813.89000000,41922.18000000,45.01715000,1642623299999,1886203.90163240,1986,25.24414000,1057567.05764390,0
1642623300000,41922.27000000,41944.26000000,41843.73000000,41895.25000000,36.73143000,1642623599999,1538463.89260280,1883,14.82745000,621014.06809330,0
1642623600000,41895.25000000,41909.12000000,41840.00000000,41840.01000000,50.67660000,1642623899999,2121321.54029220,1965,29.16212000,1220729.61632480,0
1642623900000,41840.00000000,41860.56000000,41709.36000000,41712.04000000,86.57355000,1642624199999,3616063.44903110,2931,35.36222000,1477047.93997140,0
1642624200000,41712.04000000,41715.99000000,41548.00000000,41642.24000000,306.99990000,1642624499999,12783101.26269400,6148,104.50824000,4352473.42095390,0
1642624500000,41642.24000000,41668.97000000,41575.00000000,41623.21000000,83.31332000,1642624799999,3467967.95233980,2617,48.73018000,2028446.86129710,0
1642624800000,41623.21000000,41713.14000000,41592.99000000,41680.99000000,61.74330000,1642625099999,2572535.02860180,2536,35.28350000,1470102.75592400,0
1642625100000,41680.99000000,41717.24000000,41612.55000000,41663.88000000,72.59126000,1642625399999,3024808.77065040,2747,39.59085000,1649835.29635400,0
1642625400000,41663.88000000,41663.89000000,41565.12000000,41601.64000000,112.08696000,1642625699999,4664627.79681810,3632,58.24116000,2423742.33437900,0
1642625700000,41601.64000000,41641.02000000,41553.29000000,41631.40000000,113.14592000,1642625999999,4705862.76155410,3601,64.75691000,2693366.63196410,0
1642626000000,41629.35000000,41841.07000000,41627.25000000,41661.90000000,223.15300000,1642626299999,9314576.80599540,5545,120.17903000,5016237.49879150,0
1642626300000,41661.90000000,41775.50000000,41661.90000000,41727.29000000,75.65212000,1642626599999,3156593.74019830,2974,37.43545000,1561925.70681920,0
1642626600000,41727.29000000,41752.92000000,41685.65000000,41709.25000000,50.71866000,1642626899999,2115738.67113250,2473,15.71736000,655706.08181850,0
